kepid,teff,radius,ra,dec,kmag,koi_time0bk,koi_impact,koi_period,koi_duration,koi_disposition
10516046,5557,0.968,282.36966,47.773418,11.606,0,0,0,0,NEGATIVE
10516096,6124,1.396,282.3902,47.71106,8.129,0,0,0,0,NEGATIVE
10397881,5605,0.878,288.9046,47.505241,11.868,0,0,0,0,NEGATIVE
10397887,6057,0.955,288.90915,47.54081,12.791,0,0,0,0,NEGATIVE
10397897,6036,1.034,288.91364,47.564892,13.688,0,0,0,0,NEGATIVE
10397915,5911,0.903,288.92044,47.515202,13.651,0,0,0,0,NEGATIVE
10397969,4107,0.53,288.94131,47.589668,12.559,0,0,0,0,NEGATIVE
10397970,6213,1.023,288.94153,47.518929,13.507,0,0,0,0,NEGATIVE
10397986,6261,1.11,288.94949,47.537521,14.262,0,0,0,0,NEGATIVE
10398078,5768,0.879,288.99026,47.58086,13.184,0,0,0,0,NEGATIVE
10398088,5635,0.945,288.99557,47.504269,11.277,0,0,0,0,NEGATIVE
10398094,5950,0.917,288.99796,47.553242,14.201,0,0,0,0,NEGATIVE
10398120,5102,18.739,289.01138,47.59417,8.514,0,0,0,0,NEGATIVE
10398147,5250,3.33,289.02661,47.530891,11.752,0,0,0,0,NEGATIVE
10398231,5860,0.915,289.06848,47.52203,13.875,0,0,0,0,NEGATIVE
10398237,5453,0.84,289.073,47.56702,14.04,0,0,0,0,NEGATIVE
10398258,5780,1.0,289.08136,47.586346,10.253,0,0,0,0,NEGATIVE
10398302,6271,1.043,289.10364,47.584419,14.408,0,0,0,0,NEGATIVE
10398337,5827,0.883,289.12094,47.57428,13.368,0,0,0,0,NEGATIVE
10398339,6381,1.101,289.1228,47.544769,11.913,0,0,0,0,NEGATIVE
10398343,5984,0.929,289.12592,47.526112,13.951,0,0,0,0,NEGATIVE
10398351,5877,0.894,289.13062,47.517391,14.165,0,0,0,0,NEGATIVE
10398353,5847,0.976,289.13376,47.540359,12.394,0,0,0,0,NEGATIVE
10398358,5780,1.0,289.13464,47.575062,9.352,0,0,0,0,NEGATIVE
10398397,4343,0.569,289.15759,47.507519,10.891,0,0,0,0,NEGATIVE
10398418,5924,0.909,289.17307,47.52343,12.848,0,0,0,0,NEGATIVE
10398450,7725,2.583,289.18964,47.558182,12.349,0,0,0,0,NEGATIVE
10398481,6193,1.103,289.20453,47.560638,13.302,0,0,0,0,NEGATIVE
10398482,4655,0.635,289.20465,47.53727,12.967,0,0,0,0,NEGATIVE
10398502,6088,1.195,289.21613,47.595089,11.993,0,0,0,0,NEGATIVE
10398534,5241,0.811,289.23135,47.534561,13.453,0,0,0,0,NEGATIVE
10398553,5197,0.719,289.24445,47.50732,12.917,0,0,0,0,NEGATIVE
10398586,5810,0.874,289.26428,47.515572,14.11,0,0,0,0,NEGATIVE
10398596,5962,0.922,289.27017,47.59277,14.162,0,0,0,0,NEGATIVE
10398597,6412,1.337,289.27032,47.56543,10.455,0,0,0,0,NEGATIVE
10398612,5653,0.835,289.27612,47.545811,13.41,0,0,0,0,NEGATIVE
10398617,6057,0.955,289.27979,47.559799,14.295,0,0,0,0,NEGATIVE
10398659,3897,0.503,289.30203,47.54781,12.456,0,0,0,0,NEGATIVE
10398678,5294,0.795,289.31409,47.55254,13.655,0,0,0,0,NEGATIVE
10398739,5875,1.27,289.33612,47.502022,11.386,0,0,0,0,NEGATIVE
10398784,6422,1.562,289.35736,47.511311,11.499,0,0,0,0,NEGATIVE
10398802,6014,0.941,289.36594,47.515121,13.697,0,0,0,0,NEGATIVE
10398825,5175,0.716,289.37643,47.57465,13.596,0,0,0,0,NEGATIVE
10398907,5848,0.941,289.41675,47.533112,13.024,0,0,0,0,NEGATIVE
10398944,5573,0.912,289.43143,47.577129,13.066,0,0,0,0,NEGATIVE
10398963,6059,1.053,289.44193,47.547298,10.637,0,0,0,0,NEGATIVE
10399006,5612,0.935,289.46951,47.593689,13.345,0,0,0,0,NEGATIVE
10399024,5471,0.921,289.47964,47.50703,13.839,0,0,0,0,NEGATIVE
10399137,6210,1.399,289.53293,47.596931,12.455,0,0,0,0,NEGATIVE
10399144,5526,0.99,289.53812,47.509079,13.971,0,0,0,0,NEGATIVE
10427630,4025,0.519,299.39984,47.559471,12.229,0,0,0,0,NEGATIVE
10427685,5780,1.0,299.41556,47.550079,11.345,0,0,0,0,NEGATIVE
10427689,6048,2.212,299.41629,47.505878,11.959,0,0,0,0,NEGATIVE
10427700,5668,2.998,299.41986,47.562832,11.256,0,0,0,0,NEGATIVE
10427772,5259,0.823,299.4407,47.59864,13.126,0,0,0,0,NEGATIVE
10427805,5780,1.0,299.44858,47.592407,12.363,0,0,0,0,NEGATIVE
10427996,5780,1.0,299.5011,47.580154,9.419,0,0,0,0,NEGATIVE
10428017,6396,1.626,299.50928,47.595242,12.402,0,0,0,0,NEGATIVE
10428124,4928,30.782,299.54135,47.522732,8.58,0,0,0,0,NEGATIVE
10428163,4950,8.422,299.55264,47.563641,10.629,0,0,0,0,NEGATIVE
10428267,5223,1.244,299.5824,47.563541,13.008,0,0,0,0,NEGATIVE
10447342,5204,0.8,280.08752,47.600479,13.073,0,0,0,0,NEGATIVE
10447485,5882,0.894,280.18323,47.61948,13.49,0,0,0,0,NEGATIVE
10447496,5478,0.879,280.19,47.614491,12.227,0,0,0,0,NEGATIVE
10447502,5211,0.839,280.19208,47.610512,13.838,0,0,0,0,NEGATIVE
10447520,4012,0.675,280.20407,47.67355,13.363,0,0,0,0,NEGATIVE
10447526,4478,0.595,280.21082,47.638699,12.693,0,0,0,0,NEGATIVE
10447529,5854,0.886,280.21201,47.686489,11.462,0,0,0,0,NEGATIVE
10447556,5136,0.773,280.22604,47.60199,13.271,0,0,0,0,NEGATIVE
10447585,6580,1.399,280.24384,47.623039,11.564,0,0,0,0,NEGATIVE
10447667,5348,1.61,280.29349,47.67487,10.131,0,0,0,0,NEGATIVE
10447680,4628,0.628,280.30524,47.602989,12.071,0,0,0,0,NEGATIVE
10447681,5780,1.0,280.30557,47.650452,9.154,0,0,0,0,NEGATIVE
10447713,5642,0.848,280.33899,47.64616,13.911,0,0,0,0,NEGATIVE
10447721,5616,0.822,280.34378,47.64756,14.001,0,0,0,0,NEGATIVE
10447795,5060,14.155,280.39783,47.63974,9.761,0,0,0,0,NEGATIVE
10447798,5211,0.804,280.4006,47.652039,12.777,0,0,0,0,NEGATIVE
10447823,5632,0.826,280.41861,47.64233,13.407,0,0,0,0,NEGATIVE
10447845,5674,0.936,280.43594,47.656212,13.894,0,0,0,0,NEGATIVE
10447877,5725,0.851,280.46539,47.69257,13.818,0,0,0,0,NEGATIVE
10447879,6213,1.083,280.46579,47.63633,12.52,0,0,0,0,NEGATIVE
10447902,5741,0.901,280.47693,47.655041,13.386,0,0,0,0,NEGATIVE
10447912,6112,1.168,280.48911,47.624931,11.14,0,0,0,0,NEGATIVE
10447914,6151,1.319,280.48999,47.61475,12.872,0,0,0,0,NEGATIVE
10447920,5029,0.716,280.49411,47.654888,13.327,0,0,0,0,NEGATIVE
10447933,6222,1.437,280.50504,47.684021,12.489,0,0,0,0,NEGATIVE
10447961,5821,0.878,280.52045,47.698509,14.369,0,0,0,0,NEGATIVE
10447966,5782,0.881,280.5238,47.671928,13.976,0,0,0,0,NEGATIVE
10448025,5960,14.33,280.56174,47.677299,9.86,0,0,0,0,NEGATIVE
10448033,5122,14.733,280.56818,47.628208,11.103,0,0,0,0,NEGATIVE
10448090,5346,0.795,280.6041,47.661961,13.573,0,0,0,0,NEGATIVE
10448108,6230,1.105,280.61536,47.691341,13.297,0,0,0,0,NEGATIVE
10448110,3922,0.743,280.61575,47.666012,13.843,0,0,0,0,NEGATIVE
10448122,5780,1.0,280.62009,47.620182,7.453,0,0,0,0,NEGATIVE
10448160,5370,0.838,280.65283,47.649021,12.473,0,0,0,0,NEGATIVE
10448168,5737,1.032,280.65744,47.654942,12.127,0,0,0,0,NEGATIVE
10448236,4071,0.525,280.70612,47.60146,12.127,0,0,0,0,NEGATIVE
10448258,4924,0.703,280.71271,47.621201,12.799,0,0,0,0,NEGATIVE
10448265,5806,0.907,280.72421,47.625629,13.309,0,0,0,0,NEGATIVE
10448279,6176,1.144,280.73233,47.654228,13.698,0,0,0,0,NEGATIVE
10472318,4933,5.293,292.68451,47.676208,9.969,0,0,0,0,NEGATIVE
10472389,5885,0.954,292.71732,47.697361,14.038,0,0,0,0,NEGATIVE
10472404,6188,1.01,292.72449,47.670719,14.235,0,0,0,0,NEGATIVE
10472431,9125,2.607,292.73352,47.60247,11.556,0,0,0,0,NEGATIVE
10472438,5410,0.904,292.73663,47.63932,12.52,0,0,0,0,NEGATIVE
10472446,5888,0.919,292.74081,47.62352,13.582,0,0,0,0,NEGATIVE
10472467,6496,1.437,292.74976,47.669788,11.445,0,0,0,0,NEGATIVE
10472474,5780,1.0,292.75143,47.674061,13.636,0,0,0,0,NEGATIVE
10472481,5888,1.069,292.75366,47.628422,13.796,0,0,0,0,NEGATIVE
10472503,5713,0.978,292.76044,47.654629,12.857,0,0,0,0,NEGATIVE
10472566,5255,10.656,292.78574,47.673698,11.275,0,0,0,0,NEGATIVE
10472574,4495,0.599,292.78879,47.646221,12.93,0,0,0,0,NEGATIVE
10472586,4828,0.678,292.79294,47.681801,13.014,0,0,0,0,NEGATIVE
10472600,5677,0.838,292.80148,47.631512,14.264,0,0,0,0,NEGATIVE
10472659,5933,1.017,292.82758,47.69458,13.807,0,0,0,0,NEGATIVE
10472662,5018,0.68,292.82782,47.616131,13.819,0,0,0,0,NEGATIVE
10472670,4339,0.569,292.83163,47.624931,13.228,0,0,0,0,NEGATIVE
10472713,5108,4.333,292.84677,47.624649,10.591,0,0,0,0,NEGATIVE
10472727,5079,0.842,292.85129,47.652111,13.771,0,0,0,0,NEGATIVE
10472730,6086,1.016,292.85315,47.65641,13.132,0,0,0,0,NEGATIVE
10472755,5153,5.856,292.86432,47.662991,11.435,0,0,0,0,NEGATIVE
10472765,5603,0.85,292.87213,47.641369,13.988,0,0,0,0,NEGATIVE
10472872,5435,1.119,292.91541,47.658878,13.546,0,0,0,0,NEGATIVE
10472907,5780,1.0,292.92664,47.665592,12.054,0,0,0,0,NEGATIVE
10472917,5516,0.962,292.92957,47.615318,13.649,0,0,0,0,NEGATIVE
10472934,5780,1.0,292.93738,47.62632,12.323,0,0,0,0,NEGATIVE
10472971,5780,1.0,292.94824,47.668461,9.986,0,0,0,0,NEGATIVE
10472989,5846,1.009,292.95392,47.657848,13.754,0,0,0,0,NEGATIVE
10473003,6384,1.296,292.95947,47.689091,11.144,0,0,0,0,NEGATIVE
10473048,4993,1.984,292.97711,47.654179,11.285,0,0,0,0,NEGATIVE
10473049,5307,1.891,292.97803,47.653179,8.827,0,0,0,0,NEGATIVE
10473108,5950,0.973,292.9975,47.655289,13.801,0,0,0,0,NEGATIVE
10473130,5762,0.893,293.00421,47.692848,12.67,0,0,0,0,NEGATIVE
10473148,5832,0.908,293.00909,47.60342,14.181,0,0,0,0,NEGATIVE
10473194,5536,0.929,293.02567,47.678131,13.919,0,0,0,0,NEGATIVE
10473234,6509,1.472,293.04089,47.692001,12.254,0,0,0,0,NEGATIVE
10473269,5630,0.825,293.05365,47.61269,13.816,0,0,0,0,NEGATIVE
10473272,5873,0.894,293.05508,47.606739,14.159,0,0,0,0,NEGATIVE
10473286,5921,1.322,293.0589,47.698238,11.891,0,0,0,0,NEGATIVE
10473298,5951,1.074,293.06332,47.612652,13.035,0,0,0,0,NEGATIVE
10473359,5181,0.726,293.0849,47.68988,13.348,0,0,0,0,NEGATIVE
10473363,4975,9.535,293.0853,47.621868,10.853,0,0,0,0,NEGATIVE
10473418,5815,0.875,293.10803,47.699402,13.895,0,0,0,0,NEGATIVE
10473444,4706,0.923,293.12143,47.648899,14.321,0,0,0,0,NEGATIVE
10473452,5314,0.855,293.1275,47.61655,11.583,0,0,0,0,NEGATIVE
10473482,5882,0.894,293.13843,47.62077,12.876,0,0,0,0,NEGATIVE
10473573,5125,0.895,293.17349,47.629478,13.866,0,0,0,0,NEGATIVE
10473587,6256,1.128,293.18054,47.68523,10.572,0,0,0,0,NEGATIVE
10473637,6749,1.7,293.20013,47.615108,11.265,0,0,0,0,NEGATIVE
10473651,5636,0.827,293.20392,47.698189,13.374,0,0,0,0,NEGATIVE
10516136,5853,0.887,282.41486,47.779202,13.882,0,0,0,0,NEGATIVE
10516147,5830,0.93,282.41953,47.755119,13.231,0,0,0,0,NEGATIVE
10516167,5658,0.836,282.43491,47.768688,12.207,0,0,0,0,NEGATIVE
10516173,5528,0.986,282.43604,47.738258,12.75,0,0,0,0,NEGATIVE
10516213,3846,0.497,282.45718,47.795101,11.687,0,0,0,0,NEGATIVE
10516255,5801,0.998,282.48322,47.764408,13.624,0,0,0,0,NEGATIVE
10516288,5850,0.899,282.5101,47.737049,14.081,0,0,0,0,NEGATIVE
10516305,6019,1.098,282.51862,47.729359,13.209,0,0,0,0,NEGATIVE
10516331,5934,1.189,282.54233,47.783169,11.084,0,0,0,0,NEGATIVE
10516344,5773,0.893,282.55258,47.795639,13.537,0,0,0,0,NEGATIVE
10516377,5152,0.78,282.57471,47.76149,13.252,0,0,0,0,NEGATIVE
10516401,6187,1.321,282.58984,47.776138,12.254,0,0,0,0,NEGATIVE
10516412,6079,1.057,282.59579,47.704659,12.416,0,0,0,0,NEGATIVE
10516426,5509,0.975,282.60239,47.782059,11.962,0,0,0,0,NEGATIVE
10516429,5946,0.968,282.603,47.749321,11.059,0,0,0,0,NEGATIVE
10516481,5335,2.411,282.63483,47.72979,11.796,0,0,0,0,NEGATIVE
10516501,5639,0.899,282.6441,47.790909,13.031,0,0,0,0,NEGATIVE
10516506,5984,0.933,282.64575,47.707272,12.944,0,0,0,0,NEGATIVE
10516516,6156,1.015,282.65082,47.734901,11.725,0,0,0,0,NEGATIVE
10516532,5621,0.844,282.66815,47.766129,12.719,0,0,0,0,NEGATIVE
10516536,5769,0.863,282.6705,47.702011,14.244,0,0,0,0,NEGATIVE
10516560,5925,1.01,282.68411,47.705818,13.055,0,0,0,0,NEGATIVE
10516564,5780,1.0,282.68649,47.77396,11.79,0,0,0,0,NEGATIVE
10516568,5909,0.925,282.68674,47.717281,13.528,0,0,0,0,NEGATIVE
10516589,4774,0.664,282.70068,47.71703,10.596,0,0,0,0,NEGATIVE
10516613,4893,2.421,282.71283,47.745411,10.361,0,0,0,0,NEGATIVE
10516640,5809,0.977,282.72784,47.752171,12.796,0,0,0,0,NEGATIVE
10516759,6048,1.069,282.79877,47.764198,12.912,0,0,0,0,NEGATIVE
10516777,6297,1.074,282.80731,47.78653,12.797,0,0,0,0,NEGATIVE
10516835,5367,0.633,282.83658,47.744789,14.096,0,0,0,0,NEGATIVE
10516843,6124,0.981,282.84131,47.74448,13.918,0,0,0,0,NEGATIVE
10516893,5425,0.916,282.87408,47.79636,13.475,0,0,0,0,NEGATIVE
10516934,5631,0.914,282.89764,47.79348,13.052,0,0,0,0,NEGATIVE
10516979,5714,0.995,282.9231,47.744801,11.691,0,0,0,0,NEGATIVE
10516986,9742,3.985,282.92725,47.78075,11.151,0,0,0,0,NEGATIVE
10517018,6068,1.007,282.94672,47.778599,13.58,0,0,0,0,NEGATIVE
10517020,5701,0.956,282.94852,47.749802,12.906,0,0,0,0,NEGATIVE
10517028,6768,1.516,282.95474,47.774139,12.283,0,0,0,0,NEGATIVE
10517052,5503,0.948,282.96683,47.779629,13.093,0,0,0,0,NEGATIVE
10517078,5087,14.761,282.98819,47.787891,10.408,0,0,0,0,NEGATIVE
10517309,5780,1.0,283.11957,47.714893,9.059,0,0,0,0,NEGATIVE
10517358,5945,1.436,283.15036,47.721458,10.44,0,0,0,0,NEGATIVE
10517360,5168,5.033,283.15164,47.705021,11.336,0,0,0,0,NEGATIVE
10517362,6118,1.54,283.15277,47.728062,11.018,0,0,0,0,NEGATIVE
10517391,5898,0.934,283.16818,47.736919,13.535,0,0,0,0,NEGATIVE
10517413,5780,1.0,283.18115,47.753956,12.196,0,0,0,0,NEGATIVE
10517437,4363,13.933,283.19226,47.759701,8.412,0,0,0,0,NEGATIVE
10517486,4942,0.74,283.20871,47.778481,13.346,0,0,0,0,NEGATIVE
10399163,4986,0.722,289.54572,47.559898,13.644,0,0,0,0,NEGATIVE
10399173,5187,0.753,289.55209,47.55809,13.753,0,0,0,0,NEGATIVE
10399213,6485,1.56,289.56851,47.577351,12.494,0,0,0,0,NEGATIVE
10399217,6210,1.081,289.56958,47.511398,12.956,0,0,0,0,NEGATIVE
10399243,5780,1.0,289.58255,47.565598,11.218,0,0,0,0,NEGATIVE
10399244,5201,0.8,289.58261,47.58733,13.676,0,0,0,0,NEGATIVE
10399260,5949,0.919,289.59192,47.528381,13.414,0,0,0,0,NEGATIVE
10399312,5005,8.434,289.61667,47.502979,11.661,0,0,0,0,NEGATIVE
10399321,5811,2.214,289.61856,47.557968,10.352,0,0,0,0,NEGATIVE
10399322,5780,1.0,289.61868,47.561745,9.773,0,0,0,0,NEGATIVE
10399341,6095,0.97,289.62561,47.595669,13.612,0,0,0,0,NEGATIVE
10399343,5450,1.199,289.62634,47.56332,12.84,0,0,0,0,NEGATIVE
10399347,6062,1.008,289.62692,47.545921,12.696,0,0,0,0,NEGATIVE
10399352,5362,1.067,289.62885,47.500252,13.716,0,0,0,0,NEGATIVE
10399383,5832,0.89,289.64218,47.570889,13.035,0,0,0,0,NEGATIVE
10399418,6013,0.939,289.65656,47.54557,14.186,0,0,0,0,NEGATIVE
10399421,4599,0.622,289.65823,47.599609,12.773,0,0,0,0,NEGATIVE
10399422,5241,0.904,289.6586,47.559799,13.856,0,0,0,0,NEGATIVE
10399455,5823,0.887,289.67636,47.57584,13.756,0,0,0,0,NEGATIVE
10399456,4935,0.707,289.67642,47.56768,13.404,0,0,0,0,NEGATIVE
10399496,6929,1.447,289.69287,47.57608,12.396,0,0,0,0,NEGATIVE
10399510,5564,0.905,289.69858,47.59869,14.244,0,0,0,0,NEGATIVE
10399546,6135,0.987,289.71304,47.55241,13.924,0,0,0,0,NEGATIVE
10399653,5839,0.802,289.759,47.560951,13.287,0,0,0,0,NEGATIVE
10399695,5250,0.802,289.7717,47.57848,13.483,0,0,0,0,NEGATIVE
10399711,5780,1.0,289.77704,47.598122,13.536,0,0,0,0,NEGATIVE
10400001,5780,1.0,289.89771,47.513554,11.897,0,0,0,0,NEGATIVE
10400029,4892,0.691,289.90759,47.506611,13.536,0,0,0,0,NEGATIVE
10401690,6667,1.728,290.61374,47.594528,11.392,0,0,0,0,NEGATIVE
10401843,4987,12.704,290.66992,47.559071,10.584,0,0,0,0,NEGATIVE
10401889,5780,1.0,290.68924,47.597153,11.504,0,0,0,0,NEGATIVE
10401923,5780,1.0,290.6994,47.564686,12.121,0,0,0,0,NEGATIVE
10401967,4100,0.582,290.716,47.519741,13.885,0,0,0,0,NEGATIVE
10401970,5225,0.809,290.71729,47.5723,12.575,0,0,0,0,NEGATIVE
10402004,5078,0.724,290.73187,47.534569,13.088,0,0,0,0,NEGATIVE
10402029,5265,0.829,290.74319,47.541779,13.684,0,0,0,0,NEGATIVE
10402050,5780,1.0,290.75156,47.57835,12.427,0,0,0,0,NEGATIVE
10402088,3953,0.532,290.76813,47.512051,12.999,0,0,0,0,NEGATIVE
10402092,6089,0.991,290.77017,47.519749,12.585,0,0,0,0,NEGATIVE
10402102,5557,0.807,290.77536,47.581902,13.842,0,0,0,0,NEGATIVE
10402117,5780,1.0,290.78091,47.564209,10.276,0,0,0,0,NEGATIVE
10402150,5634,0.827,290.79285,47.501141,10.274,0,0,0,0,NEGATIVE
10402172,5701,0.844,290.80002,47.509682,13.929,0,0,0,0,NEGATIVE
10402178,5144,10.997,290.80225,47.539391,11.311,0,0,0,0,NEGATIVE
10402207,5070,9.82,290.81363,47.571789,9.64,0,0,0,0,NEGATIVE
10402220,6019,0.941,290.81848,47.556091,12.708,0,0,0,0,NEGATIVE
10402243,5780,1.0,290.8291,47.509129,11.981,0,0,0,0,NEGATIVE
10402356,6264,1.371,290.86819,47.565281,12.326,0,0,0,0,NEGATIVE
10402399,5141,0.776,290.88242,47.58593,13.477,0,0,0,0,NEGATIVE
10402440,6626,1.805,290.89813,47.557308,12.643,0,0,0,0,NEGATIVE
10402468,4864,7.292,290.91534,47.504589,11.098,0,0,0,0,NEGATIVE
10402509,5780,1.0,290.93246,47.593163,11.535,0,0,0,0,NEGATIVE
10448333,5273,0.775,280.77127,47.682232,12.538,0,0,0,0,NEGATIVE
10448337,5327,0.755,280.77206,47.68634,12.335,0,0,0,0,NEGATIVE
10448370,5096,0.759,280.79626,47.6852,12.232,0,0,0,0,NEGATIVE
10448377,3717,0.659,280.80176,47.664551,11.934,0,0,0,0,NEGATIVE
10448382,6200,1.158,280.80508,47.662811,10.122,0,0,0,0,NEGATIVE
10448400,5780,1.0,280.82016,47.629177,10.451,0,0,0,0,NEGATIVE
10448415,6057,1.063,280.83411,47.667439,13.127,0,0,0,0,NEGATIVE
10448473,5073,0.702,280.87137,47.67609,13.703,0,0,0,0,NEGATIVE
10448489,4817,0.674,280.88013,47.602711,12.861,0,0,0,0,NEGATIVE
10448490,4259,0.555,280.88074,47.67506,10.952,0,0,0,0,NEGATIVE
10448506,5249,0.768,280.90128,47.617661,13.829,0,0,0,0,NEGATIVE
10448508,5780,1.0,280.9068,47.666267,11.443,0,0,0,0,NEGATIVE
10448548,5338,0.82,280.93704,47.697392,13.948,0,0,0,0,NEGATIVE
10448558,5267,4.624,280.94086,47.601929,11.636,0,0,0,0,NEGATIVE
10448599,5780,1.0,280.96255,47.6166,13.933,0,0,0,0,NEGATIVE
10448607,5780,1.0,280.96783,47.680035,11.933,0,0,0,0,NEGATIVE
10448612,3670,0.617,280.97229,47.690311,13.291,0,0,0,0,NEGATIVE
10448626,5780,1.0,280.97662,47.616215,3.579,0,0,0,0,NEGATIVE
10448655,5540,0.804,280.99185,47.60738,13.965,0,0,0,0,NEGATIVE
10448656,6159,1.067,280.99313,47.626888,13.796,0,0,0,0,NEGATIVE
10448712,5994,1.176,281.01599,47.637192,11.784,0,0,0,0,NEGATIVE
10448734,6083,1.007,281.03131,47.644489,12.926,0,0,0,0,NEGATIVE
10448735,5370,0.878,281.03168,47.616951,13.553,0,0,0,0,NEGATIVE
10448738,5107,14.558,281.03271,47.67392,10.955,0,0,0,0,NEGATIVE
10448744,5780,1.0,281.0361,47.660225,14.834,0,0,0,0,NEGATIVE
10448757,5965,1.061,281.04749,47.65976,13.936,0,0,0,0,NEGATIVE
10448764,7629,2.192,281.05173,47.675289,10.017,0,0,0,0,NEGATIVE
10448807,4969,12.583,281.07022,47.67477,6.93,0,0,0,0,NEGATIVE
10448872,6084,0.966,281.09595,47.635712,13.511,0,0,0,0,NEGATIVE
10448902,5758,0.955,281.11649,47.694931,12.858,0,0,0,0,NEGATIVE
10448925,6869,9.297,281.13095,47.635391,10.967,0,0,0,0,NEGATIVE
10448933,5204,0.721,281.13852,47.648331,13.865,0,0,0,0,NEGATIVE
10448961,5780,1.0,281.15134,47.625755,12.197,0,0,0,0,NEGATIVE
10448994,6019,0.941,281.17096,47.679279,13.477,0,0,0,0,NEGATIVE
10449049,6029,1.007,281.20615,47.638279,13.664,0,0,0,0,NEGATIVE
10449098,5274,3.997,281.23846,47.606491,11.465,0,0,0,0,NEGATIVE
10449173,3540,1.057,281.28925,47.604431,13.296,0,0,0,0,NEGATIVE
10449188,6133,1.002,281.30096,47.655609,13.569,0,0,0,0,NEGATIVE
10449202,4831,0.678,281.30878,47.62352,11.558,0,0,0,0,NEGATIVE
10449242,5817,0.888,281.33557,47.680641,12.949,0,0,0,0,NEGATIVE
10449265,5261,1.675,281.35431,47.692661,11.858,0,0,0,0,NEGATIVE
10449327,5430,0.915,281.39642,47.62466,13.534,0,0,0,0,NEGATIVE
10449398,6016,1.048,281.44153,47.621899,13.174,0,0,0,0,NEGATIVE
10449425,5285,1.652,281.46939,47.69339,11.509,0,0,0,0,NEGATIVE
10449431,5301,3.22,281.47433,47.673939,11.394,0,0,0,0,NEGATIVE
10449437,5445,1.954,281.47833,47.616081,11.559,0,0,0,0,NEGATIVE
10449441,6578,1.377,281.48026,47.68716,11.916,0,0,0,0,NEGATIVE
10449467,6118,1.089,281.49841,47.638222,13.197,0,0,0,0,NEGATIVE
10449486,7472,1.933,281.50906,47.67902,12.209,0,0,0,0,NEGATIVE
10449530,5732,0.949,281.53635,47.60144,12.343,0,0,0,0,NEGATIVE
10473656,5176,0.975,293.2063,47.698639,13.329,0,0,0,0,NEGATIVE
10473692,4978,6.421,293.22202,47.619438,9.371,0,0,0,0,NEGATIVE
10473724,5306,0.744,293.23636,47.665722,14.094,0,0,0,0,NEGATIVE
10473830,6374,1.139,293.28018,47.652119,12.213,0,0,0,0,NEGATIVE
10473915,5780,1.0,293.30707,47.647915,11.703,0,0,0,0,NEGATIVE
10473929,6188,1.181,293.31259,47.65852,12.23,0,0,0,0,NEGATIVE
10474071,5256,12.973,293.36398,47.68874,9.621,0,0,0,0,NEGATIVE
10474105,5780,1.0,293.37817,47.66581,11.838,0,0,0,0,NEGATIVE
10474113,5372,0.885,293.37979,47.690842,12.98,0,0,0,0,NEGATIVE
10474138,6631,1.863,293.38873,47.673649,11.898,0,0,0,0,NEGATIVE
10477502,5357,0.909,294.59448,47.601711,8.877,0,0,0,0,NEGATIVE
10477607,5172,0.774,294.63589,47.61795,12.644,0,0,0,0,NEGATIVE
10477662,5437,0.882,294.6543,47.60059,11.237,0,0,0,0,NEGATIVE
10477697,6261,1.041,294.66568,47.609138,12.583,0,0,0,0,NEGATIVE
10477707,6403,1.116,294.67001,47.606049,12.732,0,0,0,0,NEGATIVE
10477733,5219,1.712,294.67996,47.615131,11.083,0,0,0,0,NEGATIVE
10477762,4979,4.675,294.69174,47.6124,11.136,0,0,0,0,NEGATIVE
10477794,6449,1.123,294.70123,47.617432,14.029,0,0,0,0,NEGATIVE
10477878,5987,0.869,294.73254,47.601711,14.056,0,0,0,0,NEGATIVE
10480233,4553,0.611,295.56384,47.69138,12.951,0,0,0,0,NEGATIVE
10480265,6037,0.947,295.57587,47.660671,12.303,0,0,0,0,NEGATIVE
10480267,6074,1.162,295.5762,47.666691,11.725,0,0,0,0,NEGATIVE
10480280,6101,0.974,295.58032,47.651878,13.988,0,0,0,0,NEGATIVE
10480312,6183,1.009,295.59122,47.671749,11.677,0,0,0,0,NEGATIVE
10480323,5013,4.045,295.59433,47.643101,10.364,0,0,0,0,NEGATIVE
10480338,5689,0.841,295.59854,47.66589,12.746,0,0,0,0,NEGATIVE
10480367,4536,0.608,295.60739,47.622509,12.975,0,0,0,0,NEGATIVE
10480395,5780,1.0,295.61703,47.653217,14.149,0,0,0,0,NEGATIVE
10480399,4917,4.517,295.61746,47.69273,11.383,0,0,0,0,NEGATIVE
10480407,6069,0.835,295.61938,47.69669,14.074,0,0,0,0,NEGATIVE
10480417,5591,0.818,295.62167,47.63419,14.017,0,0,0,0,NEGATIVE
10480436,6376,1.089,295.62698,47.653011,14.524,0,0,0,0,NEGATIVE
10480442,6456,1.13,295.62863,47.691521,14.111,0,0,0,0,NEGATIVE
10480459,5777,0.865,295.63364,47.670761,12.803,0,0,0,0,NEGATIVE
10480494,4781,8.01,295.64514,47.653938,10.858,0,0,0,0,NEGATIVE
10480496,6012,0.938,295.64566,47.665741,13.857,0,0,0,0,NEGATIVE
10480507,5680,0.838,295.64957,47.69685,14.108,0,0,0,0,NEGATIVE
10480516,5922,0.907,295.65244,47.670361,13.011,0,0,0,0,NEGATIVE
10480536,5246,2.446,295.66022,47.60067,10.457,0,0,0,0,NEGATIVE
10480537,6061,0.958,295.66049,47.608959,12.586,0,0,0,0,NEGATIVE
